,0,val_loss
29,2,"{'hyper1': -36.38181688715696, 'hyper2': -13.973573538938851}"
30,2,"{'hyper1': -8.905816824841438, 'hyper2': -18.29207745808833}"
31,2,"{'hyper1': 26.299000732154354, 'hyper2': -11.459733864512856}"
32,2,"{'hyper1': -17.52523922500954, 'hyper2': 3.415686652659879}"
33,2,"{'hyper1': -28.72606200201899, 'hyper2': 24.17575846032318}"
34,2,"{'hyper1': -34.035948505618336, 'hyper2': 38.950954928041384}"
35,2,"{'hyper1': 21.77958154373259, 'hyper2': -24.102745477266208}"
36,2,"{'hyper1': -39.55823063011181, 'hyper2': 25.236914276386727}"
37,2,"{'hyper1': 16.548587507809373, 'hyper2': 18.320573443278988}"
38,2,"{'hyper1': 21.701627734875657, 'hyper2': -34.07642786127277}"
39,2,"{'hyper1': -11.32274171645819, 'hyper2': -30.730475237989623}"
40,2,"{'hyper1': 29.048274070047484, 'hyper2': 9.863850146204634}"
41,2,"{'hyper1': -13.528158011788065, 'hyper2': -34.91533197711811}"
42,2,"{'hyper1': -15.121414262747024, 'hyper2': -13.985334237860236}"
43,2,"{'hyper1': 18.368494267045122, 'hyper2': 11.004597708417052}"
44,2,"{'hyper1': 30.977019406106123, 'hyper2': -2.2228059870440546}"
45,2,"{'hyper1': -30.432460324935864, 'hyper2': 17.059582977839597}"
46,2,"{'hyper1': 20.862803889351795, 'hyper2': 4.9021758055597004}"
47,2,"{'hyper1': 21.677374396364883, 'hyper2': -0.49635229084874055}"
48,2,"{'hyper1': 1.8186263505595264, 'hyper2': -5.796718531316031}"
49,2,"{'hyper1': -37.96646986047239, 'hyper2': -31.368685840535644}"
50,2,"{'hyper1': -37.48566514506126, 'hyper2': 10.912832901102433}"
51,2,"{'hyper1': -14.851521513893864, 'hyper2': 0.6856552931762252}"
52,2,"{'hyper1': 32.605317914087436, 'hyper2': -20.056621668090003}"
53,2,"{'hyper1': -7.169366157149625, 'hyper2': 20.444091083443894}"
54,2,"{'hyper1': -21.696146760670203, 'hyper2': -33.84160721369656}"
55,2,"{'hyper1': -16.819883766898556, 'hyper2': -27.102297019679646}"
56,2,"{'hyper1': 34.37581218740584, 'hyper2': 24.649630365153357}"
57,2,"{'hyper1': 10.672300520833879, 'hyper2': 29.716847215017424}"
58,2,"{'hyper1': 24.293766151929162, 'hyper2': -25.074395289117135}"
59,2,"{'hyper1': 31.404719879198225, 'hyper2': 3.147379353252056}"
60,2,"{'hyper1': 24.595212413124997, 'hyper2': 31.687303993879453}"
61,2,"{'hyper1': -14.55972200225089, 'hyper2': -31.19584603778586}"
62,2,"{'hyper1': -21.765186996644665, 'hyper2': -5.831376909899497}"
63,2,"{'hyper1': 25.441181273799444, 'hyper2': 28.858446660507468}"
64,2,"{'hyper1': -39.44382955750474, 'hyper2': 0.8597842062052621}"
65,2,"{'hyper1': -6.607119748097681, 'hyper2': -22.23137516234158}"
66,2,"{'hyper1': -30.410770613305374, 'hyper2': -12.990786287709764}"
67,2,"{'hyper1': 35.43277631300154, 'hyper2': -14.143765438339582}"
68,2,"{'hyper1': 1.5032497394692896, 'hyper2': 16.241516711614224}"
69,2,"{'hyper1': -10.909631809656481, 'hyper2': 37.74256661767686}"
70,2,"{'hyper1': 36.99578359536889, 'hyper2': -19.857416333970868}"
71,2,"{'hyper1': -0.2201195286091604, 'hyper2': -15.929735214658429}"
72,2,"{'hyper1': -17.21276044980259, 'hyper2': -37.04904421163738}"
73,2,"{'hyper1': 8.765146718391748, 'hyper2': 0.2143218583089208}"
74,2,"{'hyper1': -35.881699900000854, 'hyper2': -17.708282861071083}"
75,2,"{'hyper1': 32.6612708773323, 'hyper2': -20.835048746642208}"
76,2,"{'hyper1': -28.408410232702153, 'hyper2': -0.843779177794957}"
77,2,"{'hyper1': 38.85203632884806, 'hyper2': -20.635578279079965}"
78,2,"{'hyper1': 13.770843792470288, 'hyper2': 20.929569226297403}"
79,2,"{'hyper1': -20.988996480608026, 'hyper2': 18.257307888948766}"
80,2,"{'hyper1': -10.577349382459744, 'hyper2': 10.584466447486356}"
81,2,"{'hyper1': 10.682376860871578, 'hyper2': 2.86197472598068}"
82,2,"{'hyper1': -32.77681839564734, 'hyper2': 26.82419964713904}"
83,2,"{'hyper1': -14.337594802261133, 'hyper2': -25.07851916801166}"
84,2,"{'hyper1': -36.73798867561889, 'hyper2': 7.271435455059347}"
85,2,"{'hyper1': 14.205148947382597, 'hyper2': -38.67297368577151}"
86,2,"{'hyper1': 0.9674446639424801, 'hyper2': -21.880337984164964}"
87,2,"{'hyper1': 11.61382323275599, 'hyper2': -26.050685679600683}"
88,2,"{'hyper1': 15.27501904819728, 'hyper2': -9.061172295957007}"
89,2,"{'hyper1': 34.93839909893876, 'hyper2': -28.99832446832054}"
90,2,"{'hyper1': -12.71469191597932, 'hyper2': -30.922118300752874}"
91,2,"{'hyper1': 33.975489462285026, 'hyper2': 30.187148270478474}"
92,2,"{'hyper1': -19.36466978278755, 'hyper2': 12.79872368273432}"
93,2,"{'hyper1': 25.377776016097272, 'hyper2': 4.416064927956988}"
94,2,"{'hyper1': 2.372046268480517, 'hyper2': -20.651816727963865}"
95,2,"{'hyper1': -32.55177857552806, 'hyper2': 31.777260636266135}"
96,2,"{'hyper1': 32.03344457306643, 'hyper2': 10.648116581861437}"
97,2,"{'hyper1': -12.877616716103944, 'hyper2': -12.063234030987129}"
98,2,"{'hyper1': 18.07645430961915, 'hyper2': 31.76882079620617}"
99,2,"{'hyper1': 30.966913941209384, 'hyper2': 22.390043668609906}"
100,2,"{'hyper1': 11.362531692343019, 'hyper2': -33.268802800396095}"
101,2,"{'hyper1': -27.0697028724309, 'hyper2': 31.884335082166345}"
102,2,"{'hyper1': 8.514324772767196, 'hyper2': -39.26423587066963}"
103,2,"{'hyper1': -31.88227657071743, 'hyper2': 13.080141528644461}"
104,2,"{'hyper1': -39.5950732923025, 'hyper2': -27.13535588660011}"
105,2,"{'hyper1': 3.8987031493268915, 'hyper2': 15.351615815415457}"
106,2,"{'hyper1': 12.156900760208046, 'hyper2': -22.058455243155215}"
107,2,"{'hyper1': 16.974337707802867, 'hyper2': -21.020073000255994}"
108,2,"{'hyper1': -13.968024147258582, 'hyper2': 19.719312409441933}"
109,2,"{'hyper1': 11.970631923777177, 'hyper2': 27.937872839534236}"
110,2,"{'hyper1': 12.609031384027467, 'hyper2': 5.464688266837726}"
111,2,"{'hyper1': -32.5060185737526, 'hyper2': -10.582735755245317}"
112,2,"{'hyper1': -18.783810585461964, 'hyper2': -20.480828529673314}"
113,2,"{'hyper1': 37.84084438019565, 'hyper2': -8.552182026659167}"
114,2,"{'hyper1': 31.36372441416907, 'hyper2': 10.491090079781031}"
115,2,"{'hyper1': 23.584904283331873, 'hyper2': 0.2109674484153672}"
116,2,"{'hyper1': 6.152310770108727, 'hyper2': -0.5985844944908862}"
117,2,"{'hyper1': -24.38056097615644, 'hyper2': 17.796169220920426}"
118,2,"{'hyper1': -17.538211004731536, 'hyper2': -38.054722685483696}"
119,2,"{'hyper1': 11.637783672573427, 'hyper2': -25.831145647436085}"
120,2,"{'hyper1': 35.23668674823314, 'hyper2': 36.31428616020699}"
121,2,"{'hyper1': 33.18915121763588, 'hyper2': -10.38730397956445}"
122,2,"{'hyper1': -38.763470677690606, 'hyper2': 34.26548500701803}"
123,2,"{'hyper1': -5.745268134614854, 'hyper2': 37.33238552349357}"
124,2,"{'hyper1': 37.089598167140224, 'hyper2': 28.24075643738881}"
125,2,"{'hyper1': -16.444088634433143, 'hyper2': -9.19218171184598}"
126,2,"{'hyper1': 28.09093372134855, 'hyper2': -14.646239587497789}"
127,2,"{'hyper1': -26.4405802651126, 'hyper2': 4.544100996668014}"
128,2,"{'hyper1': 34.89238193286248, 'hyper2': 15.682383733997838}"
129,2,"{'hyper1': 5.604893607149194, 'hyper2': -32.22588049833852}"
130,2,"{'hyper1': 9.200578135933583, 'hyper2': 39.20430800834106}"
131,2,"{'hyper1': -28.79327878107808, 'hyper2': 1.4663721890989407}"
132,2,"{'hyper1': 30.18984575423643, 'hyper2': 19.261489420336353}"
133,2,"{'hyper1': 15.761259279621441, 'hyper2': 16.198726718968743}"
134,2,"{'hyper1': -11.240707902419587, 'hyper2': -16.51265245884053}"
135,2,"{'hyper1': 24.74889243828109, 'hyper2': 24.809071574334467}"
136,2,"{'hyper1': 29.3657854864083, 'hyper2': 33.05924420451771}"
137,2,"{'hyper1': 0.9073919088750273, 'hyper2': 0.12130357497596833}"
138,2,"{'hyper1': 23.863614317342012, 'hyper2': 11.997114462221212}"
139,2,"{'hyper1': 16.15735018061627, 'hyper2': 23.66341355488808}"
140,2,"{'hyper1': 31.200427345405302, 'hyper2': -12.960387451877136}"
141,2,"{'hyper1': -9.95336378880448, 'hyper2': -32.48144481273048}"
142,2,"{'hyper1': 6.2624112796939215, 'hyper2': -37.12461809626063}"
143,2,"{'hyper1': -2.752158549403191, 'hyper2': 3.4115707766061263}"
144,2,"{'hyper1': -17.076699829737247, 'hyper2': 7.26666084552086}"
145,2,"{'hyper1': -37.559980004876046, 'hyper2': -37.01214490006285}"
146,2,"{'hyper1': 25.808044852772667, 'hyper2': -11.184748687098967}"
147,2,"{'hyper1': -29.83515898784922, 'hyper2': 1.7794608043843496}"
148,2,"{'hyper1': 21.599484247888867, 'hyper2': -22.734317800252548}"
149,2,"{'hyper1': 9.831238065520019, 'hyper2': -33.17220280049856}"
